アカリ	明かり
キワメル	極める
キメル	極める
メザマシイ	目覚ましい
キョジュウ	居住
ダイメイシ	代名詞
リガクブ	理学部
カイ	貝
カンセン	感染
センショク	染色
ウラガエス	裏返す
オンド	温度
キオン	気温
カゴウ	化合
ザツオン	雑音
ザツダン	雑談
テブリ	手振り
トウエイ	投影
イツノマニカ	何時の間にか
ショウタイ	招待
アゲル	揚げる
アテハマル	当てはまる
アテハメル	当てはめる
ホントウニ	本当に
シキ	四季
ヨウカ	八日
ヤッツ	八つ
ナツカシイ	懐かしい
ワリアテル	割当てる
コンナン	困難
ネギル	値切る
ムイカ	六日
ムッツ	六つ
アシモト	足下
エイセイ	衛星
ホシ	星
カタナ	刀
ケイショウ	軽傷
ゴシュジン	ご主人
ショウガイ	傷害
タイコ	太鼓
ジュウショウ	重傷
キズ	傷
ウチケシ	打消し
トリケシ	取消し
ビンボウ	貧乏
イロイロ	色々
ブラサガル	ぶら下がる
ブラサゲル	ぶら下げる
センタク	選択
オモイツク	思い付く
オロス	下ろす
ガイトウ	該当
ココロザス	志す
ユウシュウ	優秀
チョシャ	著者
チョショ	著書
チョメイ	著名
オカス	犯す
ムエキ	無益
ショウチョウ	象徴
トクチョウ	特徴
ニンタイ	忍耐
ホウ	法
カタマリ	固まり
ホウガクブ	法学部
アトカタヅケ	後片付け
ザッシ	雑誌
ハタケ	畑
ゴウバン	合板
ゴウハン	合板
フイニ	不意に
ヤッテクル	やって来る
キンコ	金庫
サッスル	察する
ムス	蒸す
スイジョウキ	水蒸気
ブンコ	文庫
レイゾウコ	冷蔵庫
デカケル	出掛ける
ツレテクル	連れて来る
アラワレ	表れ
ダンアツ	弾圧
バクダン	爆弾
オソルオソル	恐る恐る
コウフク	降伏
セイ	性
ホショウ	補償
ワルイ	悪い
マチカド	町角
カンコウ	刊行
ゲッカン	月刊
シュウカン	週刊
ジュウジカ	十字架
ソウカン	創刊
チョウカン	朝刊
テキ	的
マト	的
フウリン	風鈴
エイゾウ	映像
ガゾウ	画像
カワギシ	川岸
ソウゾウ	想像
セイコウ	成功
ユウヤケ	夕焼け
ヨウ	用
カレイ	華麗
コンキョ	根拠
ショウコ	証拠
カオリ	香り
ヒキカエス	引き返す
ヨコモジ	横文字
ケッセキ	欠席
イキカエル	生き返る
タビ	度
ナベ	鍋
フカケツ	不可欠
カエル	返る
イチドニ	一度に
シンジュ	真珠
ヘンコウ	変更
トオイ	遠い
シイテ	強いて
シンピ	神秘
ソマル	染まる
デンセン	伝染
ヒショ	秘書
ヒミツ	秘密
カエル	換える
イッキニ	一気に
キママ	気まま
キョヒ	拒否
オキニイリ	お気に入り
オジギ	お辞儀
ケイ	刑
ケイジ	刑事
ケイムショ	刑務所
シケイ	死刑
サカ	坂
コヨミ	暦
ナノカ	七日
ジコク	時刻
シンコク	深刻
ジュウダイ	十代
カイテイ	海底
シンガッキ	新学期
マチハズレ	町外れ
ソコ	底
ヒキツグ	引継ぐ
オオヤケ	公
サンセイ	賛成
サンピ	賛否
ノウコウ	農耕
ムソウ	夢想
ヤキトリ	焼き鳥
カンソウ	乾燥
モテル	持てる
モテナス	持て成す
イッチ	一致
リンカク	輪郭
オチツク	落ち着く
コウサン	降参
ヘビ	蛇
カカエル	抱える
ヤリトリ	やり取り
サル	猿
クリカエス	繰り返す
トリシマル	取り締まる
トリイレル	取り入れる
トレル	取れる
チリトリ	ちり取り
チリトリ	ちり取
チョウトッキュウ	超特急
トシトッタ	年取った
セイフク	制服
セメル	責める
フフク	不服
フク	服
フクソウ	服装
トシガス	都市ガス
マゼル	混ぜる
ハンコウ	犯行
ハンザイ	犯罪
ハンニン	犯人
コウヤ	荒野
アレノ	荒野
コン	紺
ボウフウウ	暴風雨
チョウコウ	徴候
トル	執る
モッテ	以て
シタガウ	従う
ヤドヤ	宿屋
チャク	着
ジェットキ	ジェット機
サイフ	財布
ココロガケ	心掛け
ヌノ	布
フトン	布団
オソロシイ	恐ろしい
タイラ	平ら
オイル	老いる
コウリテン	小売り店
テラ	寺
ジイン	寺院
ソウ	総
シタ	舌
フルマウ	振る舞う
キバン	基盤
ナラウ	習う
イレバ	入れ歯
オモイトドマル	思いとどまる
オモイアタル	思い当たる
ムスコ	息子
リソク	利息
ソコナウ	損う
コウモク	項目
ツクリバナシ	作り話
ナガバナシ	長話
モモ	桃
タツ	絶つ
サメル	覚める
アノヨ	あの世
ジュドウテキ	受動的
エイエン	永遠
マチマチ	区々
キョウヨウ	教養
ニガワライ	苦笑い
チュウコク	忠告
ヨウセイ	養成
リョウヨウ	療養
イッショウケンメイ	一生懸命
ケンショウ	懸賞
ケネン	懸念
ケン	県
シコウサクゴ	試行錯誤
ヒルサガリ	昼下がり
ガイトウ	街頭
シガイ	市街
ツヅク	続く
ツヅケル	続ける
ベンガク	勉学
キョダイ	巨大
ススメル	進める
トギレル	途切れる
ソウショク	草食
サンビ	賛美
シル	汁
ジシン	地震
ヒキツギ	引継ぎ
ヤスッポイ	安っぽい
ネガイ	願い
ネンガン	念願
カイガ	絵画
エホン	絵本
カキ	柿
ケッパク	潔白
キボウ	希望
キメツケル	決めつける
ヒキツケル	引付ける
クルシム	苦しむ
ケイヤク	契約
ニアイ	似合い
ショウスウ	小数
ブンスウ	分数
カカゲル	掲げる
ケイサイ	掲載
ヒッコム	引っ込む
カツヤク	活躍
ヒヤク	飛躍
キケン	棄権
ノボル	昇る
ゼンソクリョク	全速力
ホウキ	放棄
キガカリ	気掛かり
ユミ	弓
ハジメテ	初めて
セイレツ	整列
ホッスル	欲する
イヨク	意欲
ホシガル	欲しがる
ケイゴ	敬語
イケバナ	生花
イタミ	痛み
セッショク	接触
トラエル	捕える
カンテイ	官邸
サシノベル	差し伸べる
ヨブン	余分
ノバス	伸ばす
イゼン	依然
イライ	依頼
ニガス	逃がす
イッシンニ	一心に
コセキ	戸籍
コクセキ	国籍
ザイセキ	在籍
ショセキ	書籍
ヤキソバ	焼きそば
イキギレ	息切れ
テイサツ	偵察
オショク	汚職
オセン	汚染
サカダチ	逆立ち
ヨゴレ	汚れ
グンシュク	軍縮
ササエル	支える
シュクショウ	縮小
タンシュク	短縮
フットウ	沸騰
カンゲン	還元
マガリカド	曲がりかど
ダイイチ	第一
ヘンカン	返還
カイスイヨク	海水浴
カマ	釜
バクゼン	漠然
キンゾク	金属
ユウ	結う
ショゾク	所属
フゾク	付属
オゴソカ	厳か
ワライ	笑い
エガオ	笑顔
タイオンケイ	体温計
カテイ	仮定
タガイ	互い
タガイニ	互いに
ソウゴ	相互
セイレキ	西暦
ツク	点く
フクゴウ	複合
フクザツ	複雑
フクスウ	複数
トモス	点す
キリストキョウ	キリスト教
ハイリョ	配慮
イスラムキョウ	イスラム教
ユウビンキョク	郵便局
ユウビン	郵便
スマセル	済ませる
ツケル	漬ける
ドウフウ	同封
ムチュウ	夢中
ヤクソク	約束
ワゴム	輪ゴム
スマナイ	済まない
カキトル	書き取る
カク	書く
マエガキ	前書き
ナカ	仲
チュウカイ	仲介
ナカマ	仲間
リレキショ	履歴書
カキゾメ	書き初め
カキトリ	書き取り
カキトリ	書取
エイヨウ	栄養
スイチョク	垂直
カス	貸す
ネッコ	根っこ
ニュウサツ	入札
イキワタル	行渡る
ハラ	原
ユウエツカン	優越感
ワク	枠
サキ	先
カチク	家畜
ドモ	共
トモ	共
キョウワコク	共和国
ユウカン	夕刊
ユウショク	夕食
ユウガタ	夕方
トモドモ	共々
ゲネツ	解熱
シグレ	時雨
チエ	知恵
キジュン	規準
トクスル	得する
カタサ	固さ
コウカ	硬化
コクバン	黒板
イタ	板
ヘイコウ	閉口
ワカル	解る
ケイレツ	系列
ノリマワス	乗回す
レツ	列
レッシャ	列車
レットウ	列島
シャコウテキ	社交的
セイフク	征服
テラス	照らす
テル	照る
サワル	触る
マエブレ	前触れ
テヅクリ	手造り
ギキョク	戯曲
キヨイ	清い
アラカジメ	予め
ハナス	離す
トビオリル	飛び下りる
イッコウ	一向
ムク	向く
ムケ	向け
ムケル	向ける
シャッキン	借金
アカンボウ	赤ん坊
ナイコウテキ	内向的
キタナイ	汚い
ユルヤカ	緩やか
カンワ	緩和
タノモシイ	頼もしい
キセツ	季節
セツ	節
フシ	節
サマス	覚ます
ジュヨウ	需要
シュッケツ	出欠
スバヤイ	素早い
ウズマル	埋まる
ウマル	埋まる
ホネ	骨
ジシャク	磁石
テッコツ	鉄骨
ミネ	峰
メンツ	面子
ユダネル	委ねる
チュウシャ	注射
ハト	鳩
ホウシャノウ	放射能
トトノウ	調う
カル	刈る
ケイコウ	傾向
ワンリョク	腕力
ソマツ	粗末
トドケ	届
キンセイ	均整
キンヨウ	金曜
ゲツヨウ	月曜
スイヨウ	水曜
ドヨウ	土曜
ニチヨウ	日曜
ヨウビ	曜日
オク	億
オオヤ	大屋
ハンニチ	反日
ハンメン	反面
アソビ	遊び
アミモノ	編物
モトヨリ	元より
オチュウゲン	お中元
コンメイ	混迷
メイワク	迷惑
ジカンワリ	時間割り
オモタイ	重たい
オモンズル	重んずる
ユメ	夢
マキコム	巻き込む
チカク	近く
キンジツ	近日
ブッソウ	物騒
コウニュウ	購入
ブンボ	分母
フヘン	普遍
シキ	指揮
ハン	判
ハンコ	判子
トリワケ	取り分
ワカル	判る
ヨル	寄る
ネンリョウ	燃料
ジュウジツ	充実
テンカ	点火
モノサシ	物差
アメ	雨
ノリコム	乗り込む
コム	込む
サンコウショ	参考書
ニンジン	人参
ヘイテン	閉店
イッショ	一緒
トマドウ	戸惑う
ウレル	売れる
ウリアゲ	売上げ
イセキ	遺跡
ゲッシャ	月謝
アヤマル	謝る
アト	跡
キク	利く
クミアワセル	組み合わせる
フモウ	不毛
ショウベン	小便
オキアイ	沖合い
クミアワセ	組み合わせ
クミアワセ	組合せ
クミアワセ	組合わせ
ヒキハナス	引離す
ケンエツ	検閲
シラセ	知らせ
シラセル	知らせる
シレル	知れる
チュウシャジョウ	駐車場
デントウ	電灯
トウダイ	灯台
アリガタイ	有難い
ヨダン	余談
カモク	課目
タンケン	探険
シラズシラズ	知らず知らず
ヒトゴロシ	人殺し
ニゲミチ	逃げ道
シャショウ	車掌
チョウ	腸
ハミガキ	歯磨き
ヨワミ	弱み
タエル	絶える
キョクタン	極端
トリカエス	取り返す
センタン	先端
タイショウ	対称
ミチバタ	道端
ホッタン	発端
アラシ	嵐
ハシ	端
ウンチン	運賃
ヤチン	家賃
マドギワ	窓際
チンギン	賃金
オリ	折
トキオリ	時折
トウシャ	投射
ショウカイ	紹介
カクトク	獲得
アオジロイ	青白い
ブタ	豚
ベツ	別
トリモドス	取り戻す
フユヤスミ	冬休み
モノ	物
アンキ	暗記
ソノモノ	その物
エンキョリ	遠距離
キヌ	絹
ガッペイ	合併
ムコウガワ	向こう側
クサ	草
マカセル	任せる
ヒク	引く
テッテイ	徹底
フチョウ	府庁
クラ	蔵
ヒキツル	引きつる
スンポウ	寸法
ノミモノ	飲み物
マグレ	紛れ
キチョウ	貴重
モトメル	求める
トコロ	所
ヒトムカシ	一昔
トジマリ	戸締まり
ツギ	次
ジジョ	次女
ショウゲキ	衝撃
ショウトツ	衝突
シマル	締まる
アブク	泡
ツギツギニ	次々に
サイソク	催促
ショウテン	焦点
ヒトシイ	等しい
シオミズ	塩水
ウエル	植える
ウバウ	奪う
ヒトナミ	人並み
アマド	雨戸
カイコ	解雇
コヨウ	雇用
ヤクス	訳す
カサイ	火災
ワザワイ	災い
サイガイ	災害
センサイ	戦災
チッソク	窒息
ボウサイ	防災
ヒンキャク	賓客
アクリョク	握力
フエ	笛
ヒャクショウ	百姓
クラシ	暮らし
クレ	暮れ
カワセ	為替
ダイタイ	代替
オキアイ	沖合
ブンセキ	分析
ミダス	乱す
キンシュ	禁酒
ヨキン	預金
スキキライ	好き嫌い
ダイキライ	大嫌い
フキゲン	不機嫌
カカワル	係わる
カンカ	感化
カンイ	簡易
カンタン	簡単
チラシ	散らし
チラシ	散らし
チラバル	散らばる
ケイハク	軽薄
ジョウホ	譲歩
ウスメル	薄める
メイショウ	名称
キンニク	筋肉
コタエ	答
ニク	肉
ニクシン	肉親
オオモリ	大盛り
ノウゼイ	納税
ナットク	納得
ツワモノ	強者
ナニユエ	何故
ナゼ	何故
イマシメ	戒め
ジュモク	樹木
ハライコム	払い込む
イショクジュウ	衣食住
ミブリ	身振り
チョウセン	挑戦
ホウモツ	宝物
タカラモノ	宝物
ウチアワセ	打ち合わせ
ウチアワセ	打ち合せ
ウチアワセ	打合せ
ウチアワセ	打合わせ
ウチアワセル	打ち合わせる
サッカク	錯覚
ショウ	章
ビョウ	秒
ブンショウ	文章
シンゾウ	心臓
オシム	惜しむ
カラ	殻
ホウリツ	法律
カッコク	各国
カクチ	各地
テアライ	手洗い
スイセン	水洗
センメン	洗面
センメンジョ	洗面所
サソウ	誘う
ユウドウ	誘導
ユウワク	誘惑
ノム	飲む
ニイサン	兄さん
ハジメニ	始めに
ウルオイ	潤い
フンソウ	紛争
サカエル	栄える
ハエル	栄える
チンタイ	賃貸
バッスル	罰する
カシダシ	貸し出し
タットブ	貴ぶ
トウトブ	貴ぶ
ジキニ	直に
ジカニ	直に
オレ	俺
ヒョウサツ	表札
ヤリナオシ	やり直し
ヤリナオス	やり直す
ジメツ	自滅
シュウキョウ	宗教
メツボウ	滅亡
ゴクロウサマ	ご苦労さま
ヨリミチ	寄り道
ニセル	似せる
ソクシン	促進
コウハン	甲板
カンパン	甲板
シンチョウ	慎重
ヒカエル	控える
コウソ	控訴
オモイコム	思い込む
ツケコム	付け込む
ニワトリ	鶏
シキ	式
トオカ	１０日
オクル	贈る
ワシキ	和式
ヒッカカル	引っ掛かる
チョクレツ	直列
フナレ	不慣れ
イチイチ	一一
ヒビキ	響き
ニギル	握る
キャクショク	脚色
ドウルイ	同類
ヒグレ	日暮れ
サンショウ	参照
ショウメイ	照明
ボンチ	盆地
ヒキカエ	引き替え
ヒキカエ	引替え
ミチジュン	道順
ウチュウ	宇宙
サケ	酒
トドメル	留める
ヌグ	脱ぐ
イッキョニ	一挙に
ユルイ	緩い
キンセン	金銭
ゾウオ	憎悪
キゼツ	気絶
ウエル	飢える
シュクデン	祝電
ウスイ	薄い
ヨクソウ	浴槽
マガリカド	曲がり角
イイカエス	言い返す
コウドウ	講堂
ショクドウ	食堂
イイカゲン	いい加減
リッキョウ	陸橋
シミ	染み
グチ	愚痴
ヤシナウ	養う
サキホド	先程
タンキ	短気
ヒカン	悲観
ヒゲキ	悲劇
カナシミ	悲しみ
テガラ	手柄
ヒッシニ	必死に
テゴタエ	手応え
ソウサ	操作
タイソウ	体操
ケイタイ	携帯
テイケイ	提携
メイシン	迷信
オク	奥
カイボウ	解剖
コクデン	国電
ツケモノ	漬物
ジュンジョウ	純情
シンダン	診断
シンリョウ	診療
カシダス	貸し出す
カイモノ	買物
スマイ	住まい
セキハン	赤飯
サツエイ	撮影
ジョウトウ	上等
トクソク	督促
ノウドウテキ	能動的
ハンジョウ	繁盛
タンジョウ	誕生
ナクス	無くす
ナクナル	無くなる
ムキブツ	無機物
ムセイブツ	無生物
サイ	再
サライゲツ	再来月
シンリャク	侵略
クライ	位
ケッサク	傑作
アワテル	慌てる
ナガメル	眺める
カケル	掛ける
ウラミ	恨み
オク	置く
ブショウ	無精
カンシャ	感謝
タクラミ	企み
キュウコウ	休講
シャザイ	謝罪
ロウニャク	老若
ロウジャク	老若
スウ	吸う
シン	真
フヨウ	扶養
マッスグ	真っ直ぐ
リュウ	流
ハヤル	流行る
サガシマワル	探し回る
ミナラウ	見習う
サス	刺す
トマル	留まる
ハイシャ	歯医者
メイシ	名刺
シゲキ	刺激
ココロガケル	心がける
トウチャク	到着
トウライ	到来
ミチノリ	道のり
ニュウセキ	入籍
アリアワセ	有り合わせ
アリアワセ	有り合せ
ソヨカゼ	そよ風
イツノマニカ	いつの間にか
マモナク	間もなく
チラカル	散らかる
ツカノマ	つかの間
ダレ	誰
クチゴモル	口ごもる
クチグチニ	口々に
ウスマル	薄まる
クチゲンカ	口げんか
トウメイ	透明
フトウメイ	不透明
テヌグイ	手ぬぐい
ヤリスゴス	やり過ごす
ツナミ	津波
メグル	巡る
スコシモ	少しも
オル	折る
カベ	壁
イネ	稲
ハナレル	放れる
カリニ	仮に
カナシイ	悲しい
アンサツ	暗殺
ハチ	鉢
コクイッコク	刻一刻
アヤツル	操る
トウゲ	峠
ブンレツ	分裂
キリステル	切り捨てる
タズサエル	携える
ビンカン	敏感
レイゾウ	冷蔵
オクユキ	奥行
トリ	鳥
トリイ	鳥居
チョット	一寸
タンジュン	単純
ゼセイ	是正
リョウ	料
ミツメル	見詰める
メシ	飯
サバク	裁く
タツ	裁つ
ハイジョ	排除
ハイスイ	排水
ジョウ	状
ミヨリ	身寄り
ユウフク	裕福
ヨユウ	余裕
チュウケン	中堅
コウガクブ	工学部
タテル	建てる
ツウヤク	通訳
バイタイ	媒体
ウリコム	売り込む
ウキ	雨季
ヒカエシツ	控え室
ワリコム	割り込む
カオダチ	顔立ち
ゴウトウ	強盗
センリツ	旋律
ヌスム	盗む
ワゴ	和語
オクリモノ	贈物
シバイ	芝居
オサナナジミ	幼なじみ
プロヤキュウ	プロ野球
ヨコヅナ	横綱
カヘイ	貨幣
ジエイギョウ	自営業
アケル	空ける
スイコム	吸い込む
キュウシュウ	吸収
ムナシイ	空しい
コキュウ	呼吸
ウエジニ	餓死
ガシ	餓死
エツラン	閲覧
コテン	古典
ノビル	伸びる
サグル	探る
テンケイ	典型
ジテン	辞典
ナス	為す
キュウクツ	窮屈
ワキ	脇
オミヤゲ	お土産
サットウ	殺到
ツユイリ	梅雨入り
トリアツカイ	取り扱い
サカラウ	逆らう
ニクシミ	憎しみ
コキャク	顧客
セカス	急かす
キュウヨウ	急用
ツクス	尽くす
オオイソギ	大急ぎ
ワカス	沸かす
ネガエリ	寝返り
カンゴ	看護
カンゴフ	看護婦
カンバン	看板
ヨス	止す
ヤム	止む
イキドマリ	行き止まり
ヒキトメル	引き止める
ヒキトメル	引止める
トメドナク	止めどなく
ソショウ	訴訟
ソウベツカイ	送別会
トモナウ	伴う
ケイカイ	警戒
ミノウ	未納
イイカエル	言い換える
フクシ	福祉
サンボン	三本
ブタニク	豚肉
メイヨ	名誉
アンジ	暗示
カンゲイ	歓迎
ドウジン	同人
カワイソウ	可哀相
カルハズミ	軽はずみ
キンベン	勤勉
カマエル	構える
チョウヤク	跳躍
ベンキョウ	勉強
ダイダイ	代々
エンソウ	演奏
ガクワリ	学割
ガクワリ	学割り
サク	割く
ワリビク	割り引く
ワリビク	割引く
ワレル	割れる
イキ	粋
キカザル	着飾る
ワリアイニ	割合に
ヤミ	闇
ガクフ	楽譜
チカヅケル	近づける
サワギ	騒ぎ
ソウオン	騒音
ソウドウ	騒動
マギレル	紛れる
キク	聞く
イタム	傷む
ミナゲ	身投げ
アイヅチ	相づち
ヨクジツ	翌日
ヨクネン	翌年
ゲシ	夏至
ジャグチ	蛇口
タイヨウ	太陽
ヨウ	陽
クッツケル	くっ付ける
ブツケル	打付ける
カラダツキ	体付き
オイコス	追い越す
ハバツ	派閥
ツケ	付け
ツケル	付ける
キヲツケル	気を付ける
コトヅケル	言付ける
ヒキノバス	引き延ばす
ヒッツク	引っ付く
ヤッツケル	やっ付ける
アラッポイ	荒っぽい
セツナイ	切ない
キレ	切れ
キレル	切れる
ウリキレ	売り切れ
ウリキレル	売り切れる
チギレル	千切れる
ヤリキレナイ	やり切れない
ユビキリ	指切り
コシツ	固執
ジゴ	事後
セツ	説
トク	説く
ダンペン	断片
シマル	閉まる
ハヤメル	速める
ジマエ	自前
ヨクバリ	欲張り
ヨビカケ	呼び掛け
ハミデル	食み出る
ハミダス	食み出す
セイゴ	生後
フジョ	扶助
ベンショウ	弁償
ミンセイ	民生
ユラグ	揺らぐ
ウミ	生み
シンケン	真剣
メンキョ	免許
レンコウ	連行
アリガトウ	有難う
ナンナク	難なく
ドウモアリガトウ	どうも有難う
キセイ	既成
イコイ	憩い
サシミ	刺身
ホル	掘る
トリアツカウ	取り扱う
スイセン	推薦
ソコネル	損ねる
タンサン	炭酸
チラス	散らす
トナリ	隣
タテヨコ	縦横
ジュウオウ	縦横
クノウ	苦悩
ナヤミ	悩み
スグレル	優れる
チュウカ	中華
ソレゾレ	夫れ夫れ
ハナヤカ	華やか
オンセン	温泉
コウブ	後部
ジョウブ	上部
イズミ	泉
ヨフカシ	夜更かし
イマシメル	戒める
ムラガル	群がる
ムレル	群れる
ボウギョ	防御
セイギョ	制御
ハンイ	範囲
ヨウシツ	洋室
ドレ	何れ
ドレドレ	何れ何れ
ナニゲナク	何気無く
ナニカト	何かと
イネムリ	居眠り
フユ	冬
トウキ	冬季
ドウチ	同地
ナントナク	何となく
ヘイ	塀
クチビル	唇
カワ	皮
スイガラ	吸い殻
ヒトアシ	一足
イッソク	一足
テツガク	哲学
ツケタス	付け足す
ホンギョウ	本業
アシアト	足あと
キチガイ	気違い
ギョギョウ	漁業
ギョセン	漁船
バチガイ	場違い
チガイナイ	違いない
ショウボウシャ	消防車
フンスイ	噴水
トウホウ	東方
コウバン	鋼板
コウハン	鋼板
カミガタ	上方
カイシャク	解釈
シャクホウ	釈放
カミワザ	神業
ジコ	自己
マネ	真似
バンメ	番目
カレル	枯れる
カレハ	枯れ葉
マワシ	回し
ジュツゴ	術語
ネドコ	寝床
チョキン	貯金
ハナシコム	話込む
ヒカエシツ	控室
メス	雌
ゼン	禅
ダキョウ	妥協
イセイ	威勢
イチジキン	一時金
ケンイ	権威
クラス	暮らす
テヅクリ	手作り
コクミンネンキン	国民年金
コウイン	行員
ゴウカ	豪華
ドナル	怒鳴る
ミチビク	導く
ワスレモノ	忘れ物
コヅツミ	小包み
ハドメ	歯止め
ソナエツケル	備え付ける
ビコウ	備考
ヨビコウ	予備校
オタク	お宅
イチダイ	一大
エンタイ	延滞
ジュウタイ	渋滞
タイザイ	滞在
テイタイ	停滞
マカナウ	賄う
オオサジ	大さじ
トマル	泊まる
ビショウ	微笑
タチ	立ち
リッポウメートル	立方メートル
タチアイ	立ち合い
カイギョウ	開業
ユズル	譲る
ゼッコウ	絶交
ハナシカケル	話しかける
シツレイ	失礼
チョウレイ	朝礼
スキトオル	透き通る
クウフク	空腹
ショウジョウ	症状
ダサンテキ	打算的
ニッコウヨク	日光浴
ヒキザン	引き算
ヒキザン	引算
ワリザン	割り算
ハイザラ	灰皿
ザンテイ	暫定
ハンシャテキ	反射的
スベル	滑る
クキ	茎
シャカイガク	社会学
ガク	学
ソウコ	倉庫
ランザツ	乱雑
オシウリ	押し売り
ミトドケル	見届ける
ヒトリデ	独りで
ヒキモドス	引き戻す
ヒル	昼
ヒトリデニ	独りでに
モドル	戻る
ヒルマ	昼間
チュウショク	昼食
ドクトク	独得
タカ	高
オチャ	お茶
アワセル	併せる
チャ	茶
カンゾウ	肝臓
カンジン	肝心
ソダテル	育てる
モッテイク	持っていく
ハシラ	柱
デンチュウ	電柱
ハグクム	育む
エンガン	沿岸
ハツコイ	初恋
ナゾ	謎
ゾイ	沿い
タクイツ	択一
ビミョウ	微妙
ミサキ	岬
ガッショウ	合唱
ドウギ	動議
コマ	独楽
モラス	漏らす
ツキナミ	月並
アライ	荒い
チュウキョウ	中京
トクメイ	匿名
ワカツ	分かつ
マツリ	祭り
ワカチ	分かち
カタマル	固まる
フクロ	袋
コイ	濃い
マン	万
モウシワケナイ	申し訳ない
キョウコウ	恐慌
ツク	着く
ツケル	着ける
サクイン	索引
ジョウズル	乗ずる
ソウサク	捜索
マエマエ	前々
ケッセン	決戦
マコトニ	誠に
セイイ	誠意
セイジツ	誠実
イタム	痛む
レンセン	連戦
ジッセン	実戦
ソナエル	具える
フレアウ	触れ合う
イキ	生き
ボウネンカイ	忘年会
オソウ	襲う
シュウゲキ	襲撃
ホウワ	飽和
サシミ	刺し身
ユキ	雪
ナダレ	雪崩
オモイツキ	思いつき
シッピツ	執筆
フデ	筆
ボウサン	坊さん
マンネンヒツ	万年筆
イイブン	言い分
リツ	率
サンザン	散々
キョウクン	教訓
クンレン	訓練
ヤマイ	病
ジョウジョウ	上々
アビル	浴びる
ヤキニク	焼肉
サンブ	三部
オサマル	納まる
ハイユウ	俳優
オサメル	納める
ジドウ	児童
ジッタイ	実体
オオゴエ	大声
ドウワ	童話
ツカレル	疲れる
サムライ	侍
タカラ	宝
トカス	溶かす
ミガラ	身柄
ヒトガラ	人柄
ゼンアク	善悪
ネンリキ	念力
ガラ	柄
チチュウ	地中
オドロキ	驚き
マヤク	麻薬
チカラダメシ	力試し
ジュウロク	十六
シャカイジギョウ	社会事業
ムネ	胸
ソウゾウシイ	騒々しい
アイタイ	相対
ムスメ	娘
カコウ	囲う
スナ	砂
ユウレイ	幽霊
チホウギカイ	地方議会
カブ	下部
ホロビル	滅びる
ミトレル	見とれる
アセル	焦る
イタワル	労る
シオ	塩
レイダイ	例題
アヤマリ	誤り
ゴカイ	誤解
ホウテイ	法定
シゼンニ	自然に
ウカブ	浮かぶ
カタヅケル	片付ける
フジョウ	不定
ヒッカケル	引っ掛ける
ガイライ	外来
サシカカル	差し掛かる
モハヤ	最早
ジョウナイ	場内
ココロガケル	心掛ける
ハヤク	早く
ハヤビケ	早引け
ハヤビキ	早引き
ネンライ	年来
ハヤバヤ	早々
ソウソウ	早々
シュミ	趣味
ケッカン	欠陥
ドウ	胴
ドウタイ	胴体
カエル	替える
トラワレル	捕われる
ショサイ	書斎
ヒトゴミ	人ごみ
ダイヒョウテキ	代表的
マアジャン	麻雀
マージャン	麻雀
ミノガス	見逃す
イチョウ	胃腸
ノリオクレル	乗り遅れる
オクレル	遅れる
ハナシカタ	話し方
イッテ	一手
ジュンジョ	順序
レイキン	礼金
レイフク	礼服
ジゼン	慈善
オトウト	弟
デシ	弟子
ゲジュン	下旬
ツヨミ	強み
ジョウジュン	上旬
チュウジュン	中旬
ガクナイ	学内
ウデ	腕
キアイ	気合
コクガク	国学
ニッシュツ	日出
オシモンドウ	押し問答
カキコトバ	書き言葉
ショウコク	小国
ハガキ	葉書
シュンカシュウトウ	春夏秋冬
フタナヌカ	二七日
シャダンキ	遮断機
オテツダイサン	お手伝いさん
シュシ	趣旨
ダイニン	代人
ツタエル	伝える
ヨウシ	要旨
シモキ	下期
コンキ	今期
カウ	飼う
ハタラク	働く
イチジキ	一時期
ニキ	二期
ガイヤ	外野
コウシャ	校舎
イナカ	田舎
オチアウ	落ち合う
オコナイ	行い
ギゾウ	偽造
シンギ	真偽
ギソウ	偽装
オウベイ	欧米
ヒカク	比較
ヒキシメル	引締める
トリマトメル	取りまとめる
アイテドル	相手取る
スキ	好き
サキホド	先ほど
スキズキ	好き好き
イチブ	一分
キョウワ	協和
ノケル	退ける
ドケル	退ける
イチジルシイ	著しい
ニブン	二分
ウメボシ	梅干し
タチノク	立ち退く
キザシ	兆し
ノク	退く
シリゾク	退く
ヒク	退く
ナゾラエル	準える
ジュンキュウ	準急
トコ	床
トコノマ	床の間
ゼンシャ	全社
フンガイ	憤慨
モウシコミ	申込み
モウシコミ	申込
ノーベルショウ	ノーベル賞
ナレ	慣れ
シュウカン	習慣
チヒョウ	地表
ニギリシメル	握り締める
クワシイ	詳しい
ショウサイ	詳細
センゴク	戦国
ミンセイ	民政
イクサ	戦
ドノヘン	どの辺
センチュウ	戦中
オチイル	陥る
ハゲム	励む
ソウムブ	総務部
エイキ	英気
カイツウ	開通
ミドリ	緑
カヨイ	通い
トオシ	通し
コウザン	高山
サンカン	山間
ソンチョウ	尊重
イル	要る
ヤマテ	山手
イシケッテイ	意思決定
テイコウ	抵抗
ムカイ	向い
キョウハク	脅迫
ジツギョウカ	実業家
ヨワル	弱る
イシアタマ	石頭
トウ	頭
